,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
434,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2015,800 км2,5166.01 ха,6.5 %,24 Број,63 Број,17769 Број,50558 Број,24364 Број,26194 Број,0.93 Однос,1.08 Однос,3321 Број,6.6 %,4160 Број,8.2 %,2081 Број,4.1 %,41548 Број,82.2 %,8568 Број,16.9 %,33857 Број,67 %,11092 Број,21.9 %,9220 Број,18.2 %,42.54 Број,131.1 Индекс,431 Број,8.52 ‰,763 Број,15.09 ‰,6 Број,13.9 ‰,-332 Број,-6.57 ‰,56.49 Индекс,1.4 Коефицијент,71.5 Број,76.8 Број,49.3 Број,22.1 Број,27.2 Број,234 Број,103 Број,2.3 Број,-74 Број,265.34 км,0.3 км,12888 Број,255 Број,17599 Број,99 %,12631 Број,71.1 %,42 Број,0.8 Број,56.2 %,24.4 %
435,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2016,800 км2,5166.01 ха,6.5 %,24 Број,63 Број,17769 Број,50152 Број,24176 Број,25976 Број,0.93 Однос,1.07 Однос,3256 Број,6.5 %,4137 Број,8.2 %,2034 Број,4.1 %,41242 Број,82.2 %,8404 Број,16.8 %,33356 Број,66.5 %,10953 Број,21.8 %,9403 Број,18.7 %,42.74 Број,135.5 Индекс,453 Број,9.03 ‰,717 Број,14.3 ‰,2 Број,4.4 ‰,-264 Број,-5.26 ‰,63.18 Индекс,1.48 Коефицијент,72 Број,77 Број,50.4 Број,22.2 Број,28.2 Број,240 Број,88 Број,2.7 Број,-142 Број,265.34 км,0.3 км,13279 Број,265 Број,17601 Број,99.1 %,12631 Број,71.1 %,61 Број,1.2 Број,57.6 %,35.6 %
436,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2017,800 км2,5730.91 ха,7.2 %,24 Број,62 Број,17769 Број,49704 Број,23960 Број,25744 Број,0.93 Однос,1.07 Однос,3211 Број,6.5 %,4099 Број,8.2 %,2027 Број,4.1 %,40875 Број,82.2 %,8265 Број,16.6 %,32845 Број,66.1 %,10817 Број,21.8 %,9549 Број,19.2 %,42.9 Број,138.4 Индекс,414 Број,8.33 ‰,825 Број,16.6 ‰,1 Број,2.4 ‰,-411 Број,-8.27 ‰,50.18 Индекс,1.4 Коефицијент,72.3 Број,76.6 Број,51.3 Број,22.3 Број,29.1 Број,268 Број,118 Број,2.3 Број,-79 Број,172.71 км,0.2 км,13573 Број,273 Број,17604 Број,99.1 %,12631 Број,71.1 %,68 Број,1.4 Број,57.6 %,35.6 %
437,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2018,800 км2,5730.91 ха,7.2 %,24 Број,62 Број,17769 Број,49270 Број,23752 Број,25518 Број,0.93 Однос,1.07 Однос,3173 Број,6.4 %,4052 Број,8.2 %,2036 Број,4.1 %,40501 Број,82.2 %,8144 Број,16.5 %,32313 Број,65.6 %,10687 Број,21.7 %,9732 Број,19.8 %,43.06 Број,140.1 Индекс,449 Број,9.11 ‰,713 Број,14.47 ‰,4 Број,8.9 ‰,-264 Број,-5.36 ‰,62.97 Индекс,1.55 Коефицијент,72.6 Број,77 Број,52.5 Број,22.4 Број,30.1 Број,281 Број,84 Број,3.3 Број,-115 Број,172.71 км,0.2 км,13742 Број,279 Број,17604 Број,99.1 %,12631 Број,71.1 %,151 Број,3.1 Број,57.6 %,35.6 %
438,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2019,800 км2,5730.91 ха,7.2 %,24 Број,61 Број,17769 Број,48913 Број,23585 Број,25328 Број,0.93 Однос,1.07 Однос,3130 Број,6.4 %,3990 Број,8.2 %,2067 Број,4.2 %,40239 Број,82.3 %,8064 Број,16.5 %,31791 Број,65 %,10552 Број,21.6 %,10002 Број,20.4 %,43.28 Број,142.3 Индекс,427 Број,8.73 ‰,674 Број,13.78 ‰,0 Број,0 ‰,-247 Број,-5.05 ‰,63.35 Индекс,1.5 Коефицијент,72.4 Број,77.6 Број,53.9 Број,22.4 Број,31.5 Број,256 Број,100 Број,2.6 Број,-86 Број,172.71 км,0.2 км,14088 Број,288 Број,17604 Број,99.1 %,12631 Број,71.1 %,132 Број,2.7 Број,57.6 %,35.6 %
439,Vrsac - grad,Juznobanatska oblast,Вршац - град,Јужнобанатска област,2020,800 км2,5890.45 ха,7.4 %,24 Број,61 Број,17769 Број,48514 Број,23382 Број,25132 Број,0.93 Однос,1.07 Однос,3087 Број,6.4 %,3935 Број,8.1 %,2063 Број,4.3 %,39936 Број,82.3 %,7986 Број,16.5 %,31261 Број,64.4 %,10455 Број,21.6 %,10231 Број,21.1 %,43.38 Број,144.2 Индекс,439 Број,9.05 ‰,849 Број,17.5 ‰,5 Број,11.4 ‰,-410 Број,-8.45 ‰,51.71 Индекс,1.58 Коефицијент,71.8 Број,77.2 Број,55.2 Број,22.5 Број,32.7 Број,163 Број,77 Број,2.1 Број,-57 Број,172.71 км,0.2 км,14425 Број,297 Број,17604 Број,99.1 %,12631 Број,71.1 %,103 Број,2.1 Број,50.2 %,35.6 %
440,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2011,400 км2,568.77 ха,1.4 %,4 Број,65 Број,8315 Број,26159 Број,13154 Број,13005 Број,1.01 Однос,0.99 Однос,1957 Број,7.5 %,2528 Број,9.7 %,1367 Број,5.2 %,20635 Број,78.9 %,5177 Број,19.8 %,17972 Број,68.7 %,5897 Број,22.5 %,3702 Број,14.2 %,39.62 Број,86.5 Индекс,248 Број,9.48 ‰,401 Број,15.33 ‰,1 Број,4 ‰,-153 Број,-5.85 ‰,61.85 Индекс,1.51 Коефицијент,69.5 Број,74 Број,45.6 Број,25 Број,20.6 Број,151 Број,17 Број,8.9 Број,-61 Број,102.2 км,0.3 км,4824 Број,184 Број,8023 Број,96.5 %,0 Број,0 %,19 Број,0.7 Број,52.8 %,19.4 %
441,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2012,400 км2,568.77 ха,1.4 %,4 Број,65 Број,8315 Број,26004 Број,13097 Број,12907 Број,1.01 Однос,0.99 Однос,1904 Број,7.3 %,2522 Број,9.7 %,1358 Број,5.2 %,20568 Број,79.1 %,5127 Број,19.7 %,17848 Број,68.6 %,5818 Број,22.4 %,3730 Број,14.3 %,39.77 Број,88.3 Индекс,268 Број,10.31 ‰,344 Број,13.23 ‰,2 Број,7.5 ‰,-76 Број,-2.92 ‰,77.91 Индекс,1.65 Коефицијент,70.9 Број,75 Број,45.7 Број,24.8 Број,20.9 Број,158 Број,18 Број,8.8 Број,-20 Број,102.2 км,0.3 км,5221 Број,201 Број,8023 Број,96.5 %,0 Број,0 %,7 Број,0.3 Број,55.1 %,22.6 %
442,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2013,400 км2,568.77 ха,1.4 %,4 Број,65 Број,8315 Број,25873 Број,13037 Број,12836 Број,1.02 Однос,0.98 Однос,1870 Број,7.2 %,2513 Број,9.7 %,1325 Број,5.1 %,20520 Број,79.3 %,5080 Број,19.6 %,17695 Број,68.4 %,5743 Број,22.2 %,3795 Број,14.7 %,39.93 Број,90.9 Индекс,275 Број,10.63 ‰,349 Број,13.49 ‰,2 Број,7.3 ‰,-74 Број,-2.86 ‰,78.8 Индекс,1.72 Коефицијент,69.9 Број,75.6 Број,46.2 Број,24.8 Број,21.4 Број,166 Број,24 Број,6.9 Број,-93 Број,113.9 км,0.3 км,5266 Број,204 Број,8023 Број,96.5 %,0 Број,0 %,12 Број,0.5 Број,55.1 %,22.6 %
443,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2014,400 км2,0 ха,0 %,4 Број,64 Број,8315 Број,25728 Број,12955 Број,12773 Број,1.01 Однос,0.99 Однос,1881 Број,7.3 %,2479 Број,9.6 %,1275 Број,5 %,20428 Број,79.4 %,5013 Број,19.5 %,17499 Број,68 %,5665 Број,22 %,3869 Број,15 %,40.08 Број,93.8 Индекс,290 Број,11.27 ‰,362 Број,14.07 ‰,2 Број,6.9 ‰,-72 Број,-2.8 ‰,80.11 Индекс,1.82 Коефицијент,69.4 Број,75.8 Број,47 Број,24.9 Број,22.1 Број,143 Број,33 Број,4.3 Број,-50 Број,113.9 км,0.3 км,5419 Број,211 Број,8023 Број,96.5 %,0 Број,0 %,8 Број,0.3 Број,55.1 %,22.6 %
444,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2015,400 км2,0 ха,0 %,4 Број,64 Број,8315 Број,25596 Број,12864 Број,12732 Број,1.01 Однос,0.99 Однос,1910 Број,7.5 %,2437 Број,9.5 %,1255 Број,4.9 %,20312 Број,79.4 %,4958 Број,19.4 %,17330 Број,67.7 %,5620 Број,22 %,3919 Број,15.3 %,40.16 Број,95.7 Индекс,287 Број,11.21 ‰,425 Број,16.6 ‰,2 Број,7 ‰,-138 Број,-5.39 ‰,67.53 Индекс,1.82 Коефицијент,69.2 Број,75.1 Број,47.7 Број,25.1 Број,22.6 Број,170 Број,22 Број,7.7 Број,-4 Број,113.9 км,0.3 км,5604 Број,219 Број,8023 Број,96.5 %,0 Број,0 %,2 Број,0.1 Број,55.1 %,22.6 %
445,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2016,400 км2,0 ха,0 %,4 Број,64 Број,8315 Број,25476 Број,12796 Број,12680 Број,1.01 Однос,0.99 Однос,1936 Број,7.6 %,2400 Број,9.4 %,1251 Број,4.9 %,20204 Број,79.3 %,4909 Број,19.3 %,17192 Број,67.5 %,5581 Број,21.9 %,3948 Број,15.5 %,40.23 Број,97.6 Индекс,303 Број,11.89 ‰,329 Број,12.91 ‰,3 Број,9.9 ‰,-26 Број,-1.02 ‰,92.1 Индекс,1.93 Коефицијент,70 Број,74.7 Број,48.2 Број,25.2 Број,23 Број,138 Број,31 Број,4.5 Број,-71 Број,113.9 км,0.3 км,5848 Број,230 Број,8023 Број,96.5 %,0 Број,0 %,5 Број,0.2 Број,59.3 %,35.5 %
446,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2017,400 км2,437 ха,1.1 %,4 Број,63 Број,8315 Број,25324 Број,12741 Број,12583 Број,1.01 Однос,0.99 Однос,1946 Број,7.7 %,2346 Број,9.3 %,1257 Број,5 %,20081 Број,79.3 %,4862 Број,19.2 %,17032 Број,67.3 %,5533 Број,21.8 %,4000 Број,15.8 %,40.34 Број,99.3 Индекс,264 Број,10.42 ‰,399 Број,15.76 ‰,1 Број,3.8 ‰,-135 Број,-5.33 ‰,66.17 Индекс,1.71 Коефицијент,70.4 Број,74.6 Број,48.7 Број,25.2 Број,23.5 Број,148 Број,26 Број,5.7 Број,-72 Број,106.89 км,0.3 км,6197 Број,245 Број,8023 Број,96.5 %,0 Број,0 %,5 Број,0.2 Број,59.3 %,35.5 %
447,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2018,400 км2,437 ха,1.1 %,4 Број,63 Број,8315 Број,25156 Број,12657 Број,12499 Број,1.01 Однос,0.99 Однос,1944 Број,7.7 %,2285 Број,9.1 %,1265 Број,5 %,19976 Број,79.4 %,4820 Број,19.2 %,16850 Број,67 %,5489 Број,21.8 %,4077 Број,16.2 %,40.49 Број,101 Индекс,264 Број,10.49 ‰,331 Број,13.16 ‰,2 Број,7.6 ‰,-67 Број,-2.66 ‰,79.76 Индекс,1.71 Коефицијент,70.8 Број,75.7 Број,49.3 Број,25.1 Број,24.2 Број,139 Број,32 Број,4.3 Број,-63 Број,106.89 км,0.3 км,6324 Број,251 Број,8023 Број,96.5 %,0 Број,0 %,13 Број,0.5 Број,59.3 %,35.5 %
448,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2019,400 км2,437 ха,1.1 %,4 Број,63 Број,8315 Број,25019 Број,12571 Број,12448 Број,1.01 Однос,0.99 Однос,1943 Број,7.8 %,2225 Број,8.9 %,1256 Број,5 %,19909 Број,79.6 %,4778 Број,19.1 %,16678 Број,66.7 %,5443 Број,21.8 %,4173 Број,16.7 %,40.67 Број,103.1 Индекс,261 Број,10.43 ‰,351 Број,14.03 ‰,2 Број,7.7 ‰,-90 Број,-3.6 ‰,74.36 Индекс,1.71 Коефицијент,70.3 Број,76.2 Број,50 Број,25 Број,25 Број,127 Број,47 Број,2.7 Број,-55 Број,99 км,0.2 км,6618 Број,265 Број,8023 Број,96.5 %,0 Број,0 %,15 Број,0.6 Број,59.3 %,35.5 %
449,Zabalj,Juznobacka oblast,Жабаљ,Јужнобачка област,2020,400 км2,598.77 ха,1.5 %,4 Број,62 Број,8315 Број,24852 Број,12492 Број,12360 Број,1.01 Однос,0.99 Однос,1932 Број,7.8 %,2178 Број,8.8 %,1254 Број,5 %,19806 Број,79.7 %,4748 Број,19.1 %,16521 Број,66.5 %,5389 Број,21.7 %,4221 Број,17 %,40.72 Број,104.6 Индекс,277 Број,11.15 ‰,419 Број,16.86 ‰,2 Број,7.2 ‰,-142 Број,-5.71 ‰,66.11 Индекс,1.82 Коефицијент,69.8 Број,76.7 Број,50.4 Број,24.9 Број,25.5 Број,111 Број,29 Број,3.8 Број,-45 Број,99 км,0.2 км,6951 Број,280 Број,8023 Број,96.5 %,0 Број,0 %,13 Број,0.5 Број,54.5 %,38.1 %
450,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2011,525 км2,0 ха,0 %,12 Број,32 Број,6302 Број,16921 Број,8359 Број,8562 Број,0.98 Однос,1.02 Однос,1015 Број,6 %,1296 Број,7.7 %,841 Број,5 %,14006 Број,82.8 %,3104 Број,18.3 %,11249 Број,66.5 %,3558 Број,21 %,3361 Број,19.9 %,43.27 Број,133.8 Индекс,135 Број,7.98 ‰,323 Број,19.09 ‰,0 Број,0 ‰,-188 Број,-11.11 ‰,41.8 Индекс,1.48 Коефицијент,67.9 Број,74.8 Број,50.4 Број,20.5 Број,29.9 Број,87 Број,23 Број,3.8 Број,-113 Број,120.9 км,0.2 км,3190 Број,189 Број,3583 Број,56.9 %,0 Број,0 %,3 Број,0.2 Број,67.5 %,32.3 %
451,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2012,525 км2,0 ха,0 %,12 Број,32 Број,6302 Број,16600 Број,8225 Број,8375 Број,0.98 Однос,1.02 Однос,966 Број,5.8 %,1272 Број,7.7 %,771 Број,4.6 %,13797 Број,83.1 %,3060 Број,18.4 %,11046 Број,66.5 %,3483 Број,21 %,3316 Број,20 %,43.44 Број,138.6 Индекс,118 Број,7.11 ‰,337 Број,20.3 ‰,1 Број,8.5 ‰,-219 Број,-13.19 ‰,35.01 Индекс,1.29 Коефицијент,68.2 Број,73.7 Број,50.3 Број,20.3 Број,30 Број,92 Број,28 Број,3.3 Број,-121 Број,120.9 км,0.2 км,3498 Број,211 Број,5330 Број,84.6 %,0 Број,0 %,0 Број,0 Број,63.7 %,22.6 %
452,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2013,525 км2,0 ха,0 %,12 Број,31 Број,6302 Број,16296 Број,8114 Број,8182 Број,0.99 Однос,1.01 Однос,937 Број,5.7 %,1260 Број,7.7 %,722 Број,4.4 %,13576 Број,83.3 %,3008 Број,18.5 %,10834 Број,66.5 %,3373 Број,20.7 %,3265 Број,20 %,43.52 Број,142.8 Индекс,141 Број,8.65 ‰,323 Број,19.82 ‰,0 Број,0 ‰,-182 Број,-11.17 ‰,43.65 Индекс,1.58 Коефицијент,69.9 Број,75.2 Број,50.4 Број,20.3 Број,30.1 Број,91 Број,21 Број,4.3 Број,-86 Број,184.45 км,0.4 км,3573 Број,219 Број,5369 Број,85.2 %,0 Број,0 %,3 Број,0.2 Број,63.7 %,22.6 %
453,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2014,525 км2,25 ха,0 %,12 Број,31 Број,6302 Број,16050 Број,8007 Број,8043 Број,1 Однос,1 Однос,936 Број,5.8 %,1246 Број,7.8 %,666 Број,4.1 %,13390 Број,83.4 %,2932 Број,18.3 %,10639 Број,66.3 %,3285 Број,20.5 %,3229 Број,20.1 %,43.58 Број,145.2 Индекс,131 Број,8.16 ‰,313 Број,19.5 ‰,0 Број,0 ‰,-182 Број,-11.34 ‰,41.85 Индекс,1.47 Коефицијент,70.2 Број,75.4 Број,50.9 Број,20.5 Број,30.4 Број,69 Број,21 Број,3.3 Број,-42 Број,184.45 км,0.4 км,3595 Број,224 Број,5369 Број,85.2 %,0 Број,0 %,3 Број,0.2 Број,63.7 %,22.6 %
454,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2015,525 км2,25 ха,0 %,12 Број,30 Број,6302 Број,15814 Број,7898 Број,7916 Број,1 Однос,1 Однос,938 Број,5.9 %,1220 Број,7.7 %,632 Број,4 %,13197 Број,83.5 %,2853 Број,18 %,10461 Број,66.2 %,3202 Број,20.2 %,3195 Број,20.2 %,43.64 Број,147.2 Индекс,124 Број,7.84 ‰,312 Број,19.73 ‰,0 Број,0 ‰,-188 Број,-11.89 ‰,39.74 Индекс,1.41 Коефицијент,69.8 Број,76.6 Број,51.2 Број,20.6 Број,30.5 Број,80 Број,28 Број,2.9 Број,-60 Број,184.45 км,0.4 км,3639 Број,230 Број,5434 Број,86.2 %,0 Број,0 %,1 Број,0.1 Број,63.7 %,22.6 %
455,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2016,525 км2,25 ха,0 %,12 Број,30 Број,6302 Број,15573 Број,7781 Број,7792 Број,1 Однос,1 Однос,941 Број,6 %,1192 Број,7.7 %,620 Број,4 %,12977 Број,83.3 %,2773 Број,17.8 %,10276 Број,66 %,3103 Број,19.9 %,3164 Број,20.3 %,43.75 Број,148.6 Индекс,145 Број,9.31 ‰,279 Број,17.92 ‰,0 Број,0 ‰,-134 Број,-8.6 ‰,51.97 Индекс,1.71 Коефицијент,69.5 Број,76.2 Број,51.5 Број,20.8 Број,30.8 Број,93 Број,28 Број,3.3 Број,-101 Број,184.45 км,0.4 км,3735 Број,240 Број,5958 Број,94.5 %,0 Број,0 %,1 Број,0.1 Број,62.7 %,29 %
456,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2017,525 км2,45 ха,0.1 %,12 Број,29 Број,6302 Број,15369 Број,7692 Број,7677 Број,1 Однос,1 Однос,951 Број,6.2 %,1169 Број,7.6 %,627 Број,4.1 %,12770 Број,83.1 %,2692 Број,17.5 %,10095 Број,65.7 %,3024 Број,19.7 %,3154 Број,20.5 %,43.83 Број,148.9 Индекс,147 Број,9.56 ‰,295 Број,19.19 ‰,0 Број,0 ‰,-148 Број,-9.63 ‰,49.83 Индекс,1.74 Коефицијент,70.2 Број,76.7 Број,52.2 Број,21 Број,31.2 Број,78 Број,24 Број,3.3 Број,-25 Број,125.29 км,0.2 км,3858 Број,251 Број,6005 Број,95.3 %,0 Број,0 %,2 Број,0.1 Број,62.7 %,29 %
457,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2018,525 км2,45 ха,0.1 %,12 Број,29 Број,6302 Број,15173 Број,7619 Број,7554 Број,1.01 Однос,0.99 Однос,958 Број,6.3 %,1150 Број,7.6 %,638 Број,4.2 %,12586 Број,82.9 %,2616 Број,17.2 %,9924 Број,65.4 %,2956 Број,19.5 %,3141 Број,20.7 %,43.84 Број,148.2 Индекс,128 Број,8.44 ‰,287 Број,18.92 ‰,0 Број,0 ‰,-159 Број,-10.48 ‰,44.6 Индекс,1.55 Коефицијент,70.4 Број,76.5 Број,52.9 Број,21.2 Број,31.7 Број,81 Број,21 Број,3.9 Број,-59 Број,125.29 км,0.2 км,3909 Број,258 Број,6005 Број,95.3 %,0 Број,0 %,7 Број,0.5 Број,62.7 %,29 %
458,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2019,525 км2,45 ха,0.1 %,12 Број,28 Број,6302 Број,14926 Број,7526 Број,7400 Број,1.02 Однос,0.98 Однос,950 Број,6.4 %,1114 Број,7.5 %,635 Број,4.3 %,12390 Број,83 %,2546 Број,17.1 %,9731 Број,65.2 %,2882 Број,19.3 %,3131 Број,21 %,43.94 Број,148.2 Индекс,134 Број,8.98 ‰,289 Број,19.36 ‰,0 Број,0 ‰,-155 Број,-10.38 ‰,46.37 Индекс,1.69 Коефицијент,70.9 Број,76.7 Број,53.4 Број,21.2 Број,32.2 Број,66 Број,33 Број,2 Број,-120 Број,125.29 км,0.2 км,4006 Број,268 Број,6045 Број,95.9 %,0 Број,0 %,13 Број,0.9 Број,62.7 %,29 %
459,Zitiste,Srednjobanatska oblast,Житиште,Средњобанатска област,2020,525 км2,145.24 ха,0.3 %,12 Број,28 Број,6302 Број,14693 Број,7426 Број,7267 Број,1.02 Однос,0.98 Однос,940 Број,6.4 %,1088 Број,7.4 %,631 Број,4.3 %,12189 Број,83 %,2506 Број,17.1 %,9558 Број,65.1 %,2808 Број,19.1 %,3107 Број,21.1 %,43.9 Број,148.5 Индекс,128 Број,8.71 ‰,328 Број,22.32 ‰,1 Број,7.8 ‰,-200 Број,-13.61 ‰,39.02 Индекс,1.63 Коефицијент,69.8 Број,76 Број,53.7 Број,21.2 Број,32.5 Број,55 Број,17 Број,3.2 Број,8 Број,124.79 км,0.2 км,4138 Број,282 Број,6203 Број,98.4 %,0 Број,0 %,2 Број,0.1 Број,56 %,35.5 %
460,Zrenjanin - grad,Srednjobanatska oblast,Зрењанин - град,Средњобанатска област,2011,1327 км2,6445.96 ха,4.9 %,22 Број,93 Број,44470 Број,123374 Број,59854 Број,63520 Број,0.94 Однос,1.06 Однос,7889 Број,6.4 %,9598 Број,7.8 %,5579 Број,4.5 %,101714 Број,82.4 %,22489 Број,18.2 %,85440 Број,69.3 %,27408 Број,22.2 %,20447 Број,16.6 %,42.1 Број,122.3 Индекс,1088 Број,8.82 ‰,1871 Број,15.17 ‰,5 Број,4.6 ‰,-783 Број,-6.35 ‰,58.15 Индекс,1.42 Коефицијент,69.4 Број,76 Број,44.4 Број,20.5 Број,23.9 Број,623 Број,272 Број,2.3 Број,-211 Број,380.33 км,0.3 км,27566 Број,223 Број,38100 Број,85.7 %,25258 Број,56.8 %,83 Број,0.7 Број,61.5 %,28.4 %
