,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
450,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2011,345 км2,2528.01 ха,7.3 %,13 Број,119 Број,12899 Број,40906 Број,20132 Број,20774 Број,0.97 Однос,1.03 Однос,2460 Број,6 %,3373 Број,8.2 %,1979 Број,4.8 %,33598 Број,82.1 %,7441 Број,18.2 %,27465 Број,67.1 %,8630 Број,21.1 %,7608 Број,18.6 %,42.82 Број,128.3 Индекс,294 Број,7.19 ‰,559 Број,13.67 ‰,3 Број,10.2 ‰,-265 Број,-6.48 ‰,52.59 Индекс,1.23 Коефицијент,72.1 Број,77.8 Број,48.9 Број,21.2 Број,27.7 Број,137 Број,3 Број,45.7 Број,-42 Број,166.11 км,0.5 км,7750 Број,189 Број,4250 Број,32.9 %,2510 Број,19.5 %,128 Број,3.1 Број,55.1 %,20.5 %
451,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2012,345 км2,2528.01 ха,7.3 %,13 Број,117 Број,12899 Број,40511 Број,19965 Број,20546 Број,0.97 Однос,1.03 Однос,2347 Број,5.8 %,3346 Број,8.3 %,1933 Број,4.8 %,33398 Број,82.4 %,7336 Број,18.1 %,27178 Број,67.1 %,8501 Број,21 %,7640 Број,18.9 %,43.07 Број,133.2 Индекс,322 Број,7.95 ‰,640 Број,15.8 ‰,1 Број,3.1 ‰,-318 Број,-7.85 ‰,50.31 Индекс,1.38 Коефицијент,72.4 Број,77.7 Број,49.1 Број,20.9 Број,28.1 Број,119 Број,1 Број,119 Број,-165 Број,182.61 км,0.5 км,8170 Број,202 Број,4584 Број,35.5 %,2800 Број,21.7 %,50 Број,1.2 Број,54.4 %,25.6 %
452,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2013,345 км2,2528.01 ха,7.3 %,13 Број,116 Број,12899 Број,40052 Број,19772 Број,20280 Број,0.97 Однос,1.03 Однос,2274 Број,5.7 %,3298 Број,8.2 %,1839 Број,4.6 %,33134 Број,82.7 %,7196 Број,18 %,26755 Број,66.8 %,8351 Број,20.9 %,7725 Број,19.3 %,43.31 Број,138.9 Индекс,285 Број,7.12 ‰,590 Број,14.73 ‰,2 Број,7 ‰,-305 Број,-7.62 ‰,48.31 Индекс,1.24 Коефицијент,72.3 Број,77.8 Број,49.7 Број,20.8 Број,28.9 Број,115 Број,11 Број,10.5 Број,-130 Број,259.11 км,0.8 км,8432 Број,211 Број,6910 Број,53.6 %,3380 Број,26.2 %,7 Број,0.2 Број,54.4 %,25.6 %
453,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2014,345 км2,5100.02 ха,14.8 %,13 Број,115 Број,12899 Број,39620 Број,19581 Број,20039 Број,0.98 Однос,1.02 Однос,2215 Број,5.6 %,3237 Број,8.2 %,1746 Број,4.4 %,32890 Број,83 %,7032 Број,17.7 %,26349 Број,66.5 %,8230 Број,20.8 %,7819 Број,19.7 %,43.55 Број,145.2 Индекс,281 Број,7.09 ‰,662 Број,16.71 ‰,1 Број,3.6 ‰,-381 Број,-9.62 ‰,42.45 Индекс,1.25 Коефицијент,72.1 Број,77.1 Број,50.4 Број,20.7 Број,29.7 Број,113 Број,25 Број,4.5 Број,-48 Број,259.11 км,0.8 км,8625 Број,218 Број,6425 Број,49.8 %,3380 Број,26.2 %,22 Број,0.6 Број,54.4 %,25.6 %
454,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2015,345 км2,5100.02 ха,14.8 %,13 Број,114 Број,12899 Број,39231 Број,19412 Број,19819 Број,0.98 Однос,1.02 Однос,2166 Број,5.5 %,3170 Број,8.1 %,1692 Број,4.3 %,32651 Број,83.2 %,6911 Број,17.6 %,25957 Број,66.2 %,8143 Број,20.8 %,7938 Број,20.2 %,43.74 Број,150.7 Индекс,297 Број,7.57 ‰,630 Број,16.06 ‰,1 Број,3.4 ‰,-333 Број,-8.49 ‰,47.14 Индекс,1.33 Коефицијент,72.6 Број,77.1 Број,51.1 Број,20.6 Број,30.6 Број,172 Број,28 Број,6.1 Број,-15 Број,259.11 км,0.8 км,8766 Број,223 Број,6556 Број,50.8 %,3427 Број,26.6 %,20 Број,0.5 Број,54.4 %,25.6 %
455,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2016,345 км2,5100.02 ха,14.8 %,13 Број,113 Број,12899 Број,38846 Број,19252 Број,19594 Број,0.98 Однос,1.02 Однос,2129 Број,5.5 %,3127 Број,8 %,1642 Број,4.2 %,32370 Број,83.3 %,6791 Број,17.5 %,25542 Број,65.8 %,8032 Број,20.7 %,8048 Број,20.7 %,43.9 Број,154.4 Индекс,307 Број,7.9 ‰,666 Број,17.14 ‰,1 Број,3.3 ‰,-359 Број,-9.24 ‰,46.1 Индекс,1.4 Коефицијент,72.3 Број,77.1 Број,52.1 Број,20.6 Број,31.5 Број,145 Број,28 Број,5.2 Број,-62 Број,259.12 км,0.8 км,9057 Број,233 Број,7296 Број,56.6 %,3427 Број,26.6 %,54 Број,1.4 Број,52.7 %,28.2 %
456,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2017,345 км2,5100 ха,14.8 %,13 Број,111 Број,12899 Број,38423 Број,19063 Број,19360 Број,0.98 Однос,1.02 Однос,2111 Број,5.5 %,3046 Број,7.9 %,1619 Број,4.2 %,32053 Број,83.4 %,6671 Број,17.4 %,25087 Број,65.3 %,7905 Број,20.6 %,8179 Број,21.3 %,44.08 Број,157.6 Индекс,276 Број,7.18 ‰,653 Број,17 ‰,2 Број,7.2 ‰,-377 Број,-9.81 ‰,42.27 Индекс,1.28 Коефицијент,71.9 Број,76.9 Број,53.2 Број,20.6 Број,32.6 Број,161 Број,20 Број,8.1 Број,-49 Број,171.5 км,0.5 км,9456 Број,246 Број,7296 Број,56.6 %,3427 Број,26.6 %,58 Број,1.5 Број,52.7 %,28.2 %
457,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2018,345 км2,5100 ха,14.8 %,13 Број,110 Број,12899 Број,38000 Број,18860 Број,19140 Број,0.99 Однос,1.01 Однос,2082 Број,5.5 %,2926 Број,7.7 %,1630 Број,4.3 %,31773 Број,83.6 %,6560 Број,17.3 %,24647 Број,64.9 %,7808 Број,20.5 %,8345 Број,22 %,44.31 Број,161.4 Индекс,288 Број,7.58 ‰,637 Број,16.76 ‰,4 Број,13.9 ‰,-349 Број,-9.18 ‰,45.21 Индекс,1.35 Коефицијент,70.9 Број,76.9 Број,54.2 Број,20.3 Број,33.9 Број,171 Број,60 Број,2.9 Број,-71 Број,171.41 км,0.5 км,9556 Број,251 Број,7296 Број,56.6 %,4305 Број,33.4 %,73 Број,1.9 Број,52.7 %,28.2 %
458,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2019,345 км2,5100 ха,14.8 %,13 Број,109 Број,12899 Број,37626 Број,18675 Број,18951 Број,0.99 Однос,1.01 Однос,2043 Број,5.4 %,2806 Број,7.5 %,1646 Број,4.4 %,31524 Број,83.8 %,6488 Број,17.2 %,24269 Број,64.5 %,7733 Број,20.6 %,8508 Број,22.6 %,44.53 Број,165 Индекс,288 Број,7.65 ‰,582 Број,15.47 ‰,0 Број,0 ‰,-294 Број,-7.81 ‰,49.48 Индекс,1.38 Коефицијент,71.5 Број,77.3 Број,55 Број,20 Број,35.1 Број,151 Број,78 Број,1.9 Број,-34 Број,171.41 км,0.5 км,10123 Број,269 Број,8723 Број,67.6 %,4305 Број,33.4 %,60 Број,1.6 Број,52.7 %,28.2 %
459,Velika Plana,Podunavska oblast,Велика Плана,Подунавска област,2020,345 км2,5100.01 ха,14.8 %,13 Број,108 Број,12899 Број,37222 Број,18463 Број,18759 Број,0.98 Однос,1.02 Однос,2014 Број,5.4 %,2706 Број,7.3 %,1667 Број,4.5 %,31232 Број,83.9 %,6448 Број,17.3 %,23876 Број,64.1 %,7656 Број,20.6 %,8626 Број,23.2 %,44.58 Број,167.6 Индекс,292 Број,7.84 ‰,719 Број,19.32 ‰,2 Број,6.8 ‰,-427 Број,-11.47 ‰,40.61 Индекс,1.41 Коефицијент,70.3 Број,77.6 Број,55.9 Број,19.8 Број,36.1 Број,112 Број,49 Број,2.3 Број,-52 Број,171.41 км,0.5 км,10526 Број,283 Број,8931 Број,69.2 %,4305 Број,33.4 %,89 Број,2.4 Број,50 %,35.9 %
460,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2011,344 км2,4535.07 ха,13.2 %,26 Број,51 Број,5488 Број,17637 Број,8540 Број,9097 Број,0.94 Однос,1.07 Однос,987 Број,5.6 %,1352 Број,7.7 %,829 Број,4.7 %,14682 Број,83.2 %,2981 Број,16.9 %,11291 Број,64 %,3600 Број,20.4 %,4007 Број,22.7 %,44.74 Број,164.9 Индекс,122 Број,6.92 ‰,346 Број,19.62 ‰,0 Број,0 ‰,-224 Број,-12.7 ‰,35.26 Индекс,1.26 Коефицијент,70.8 Број,77.8 Број,56.2 Број,20.7 Број,35.5 Број,64 Број,16 Број,4 Број,-10 Број,178.52 км,0.5 км,4621 Број,262 Број,2435 Број,44.4 %,2060 Број,37.5 %,16 Број,0.9 Број,52.6 %,20 %
461,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2012,344 км2,4535.07 ха,13.2 %,26 Број,51 Број,5488 Број,17396 Број,8429 Број,8967 Број,0.94 Однос,1.06 Однос,966 Број,5.6 %,1328 Број,7.6 %,801 Број,4.6 %,14527 Број,83.5 %,2943 Број,16.9 %,11100 Број,63.8 %,3563 Број,20.5 %,4002 Број,23 %,44.81 Број,167.4 Индекс,135 Број,7.76 ‰,330 Број,18.97 ‰,2 Број,14.8 ‰,-195 Број,-11.21 ‰,40.91 Индекс,1.43 Коефицијент,70.5 Број,76.6 Број,56.7 Број,20.7 Број,36.1 Број,115 Број,14 Број,8.2 Број,-55 Број,178.52 км,0.5 км,4761 Број,274 Број,2725 Број,49.7 %,2060 Број,37.5 %,23 Број,1.3 Број,50.8 %,31.4 %
462,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2013,344 км2,4535.07 ха,13.2 %,26 Број,50 Број,5488 Број,17165 Број,8314 Број,8851 Број,0.94 Однос,1.06 Однос,944 Број,5.5 %,1296 Број,7.6 %,759 Број,4.4 %,14374 Број,83.7 %,2914 Број,17 %,10882 Број,63.4 %,3529 Број,20.6 %,4043 Број,23.6 %,44.93 Број,172.1 Индекс,137 Број,7.98 ‰,327 Број,19.05 ‰,1 Број,7.3 ‰,-190 Број,-11.07 ‰,41.9 Индекс,1.48 Коефицијент,70.9 Број,77.7 Број,57.7 Број,20.6 Број,37.2 Број,67 Број,25 Број,2.7 Број,-20 Број,260.52 км,0.8 км,4877 Број,284 Број,2790 Број,50.8 %,2543 Број,46.3 %,5 Број,0.3 Број,50.8 %,31.4 %
463,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2014,344 км2,4598.19 ха,13.4 %,26 Број,49 Број,5488 Број,16948 Број,8214 Број,8734 Број,0.94 Однос,1.06 Однос,934 Број,5.5 %,1264 Број,7.5 %,714 Број,4.2 %,14219 Број,83.9 %,2886 Број,17 %,10664 Број,62.9 %,3495 Број,20.6 %,4086 Број,24.1 %,45.05 Број,177.8 Индекс,120 Број,7.08 ‰,323 Број,19.06 ‰,0 Број,0 ‰,-203 Број,-11.98 ‰,37.15 Индекс,1.29 Коефицијент,70.7 Број,78.1 Број,58.9 Број,20.6 Број,38.3 Број,72 Број,32 Број,2.3 Број,-21 Број,256.99 км,0.7 км,4817 Број,284 Број,2995 Број,54.6 %,2543 Број,46.3 %,47 Број,2.8 Број,50.8 %,31.4 %
464,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2015,344 км2,4598.19 ха,13.4 %,26 Број,49 Број,5488 Број,16714 Број,8104 Број,8610 Број,0.94 Однос,1.06 Однос,915 Број,5.5 %,1248 Број,7.5 %,681 Број,4.1 %,14051 Број,84.1 %,2836 Број,17 %,10429 Број,62.4 %,3448 Број,20.6 %,4122 Број,24.7 %,45.16 Број,181.5 Индекс,120 Број,7.18 ‰,333 Број,19.92 ‰,0 Број,0 ‰,-213 Број,-12.74 ‰,36.04 Индекс,1.31 Коефицијент,70.2 Број,79.3 Број,60.3 Број,20.7 Број,39.5 Број,85 Број,34 Број,2.5 Број,-30 Број,256.97 км,0.7 км,4904 Број,293 Број,2995 Број,54.6 %,2543 Број,46.3 %,24 Број,1.4 Број,50.8 %,31.4 %
465,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2016,344 км2,4598.19 ха,13.4 %,26 Број,48 Број,5488 Број,16478 Број,7987 Број,8491 Број,0.94 Однос,1.06 Однос,893 Број,5.4 %,1243 Број,7.5 %,658 Број,4 %,13859 Број,84.1 %,2775 Број,16.8 %,10195 Број,61.9 %,3392 Број,20.6 %,4147 Број,25.2 %,45.25 Број,181.8 Индекс,137 Број,8.31 ‰,327 Број,19.84 ‰,2 Број,14.6 ‰,-190 Број,-11.53 ‰,41.9 Индекс,1.52 Коефицијент,69.7 Број,78.5 Број,61.6 Број,21 Број,40.7 Број,84 Број,25 Број,3.4 Број,-41 Број,256.97 км,0.7 км,4946 Број,300 Број,2995 Број,54.6 %,2543 Број,46.3 %,31 Број,1.9 Број,46.8 %,22.9 %
466,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2017,344 км2,4600.18 ха,13.4 %,26 Број,47 Број,5488 Број,16235 Број,7867 Број,8368 Број,0.94 Однос,1.06 Однос,877 Број,5.4 %,1194 Број,7.4 %,662 Број,4.1 %,13668 Број,84.2 %,2740 Број,16.9 %,10007 Број,61.6 %,3341 Број,20.6 %,4157 Број,25.6 %,45.37 Број,181.9 Индекс,103 Број,6.34 ‰,319 Број,19.65 ‰,1 Број,9.7 ‰,-216 Број,-13.3 ‰,32.29 Индекс,1.17 Коефицијент,69.9 Број,78.3 Број,62.2 Број,20.7 Број,41.5 Број,75 Број,20 Број,3.8 Број,-38 Број,170.92 км,0.5 км,5139 Број,317 Број,2995 Број,54.6 %,2543 Број,46.3 %,50 Број,3.1 Број,46.8 %,22.9 %
467,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2018,344 км2,4600.18 ха,13.4 %,26 Број,46 Број,5488 Број,15966 Број,7730 Број,8236 Број,0.94 Однос,1.07 Однос,859 Број,5.4 %,1135 Број,7.1 %,663 Број,4.2 %,13466 Број,84.3 %,2713 Број,17 %,9819 Број,61.5 %,3288 Број,20.6 %,4153 Број,26 %,45.5 Број,183 Индекс,105 Број,6.58 ‰,323 Број,20.23 ‰,1 Број,9.5 ‰,-218 Број,-13.65 ‰,32.51 Индекс,1.19 Коефицијент,70.7 Број,77.4 Број,62.6 Број,20.3 Број,42.3 Број,80 Број,34 Број,2.4 Број,-67 Број,170.92 км,0.5 км,5045 Број,316 Број,2995 Број,54.6 %,2543 Број,46.3 %,124 Број,7.8 Број,46.8 %,22.9 %
468,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2019,344 км2,4600.18 ха,13.4 %,26 Број,46 Број,5488 Број,15707 Број,7603 Број,8104 Број,0.94 Однос,1.07 Однос,839 Број,5.3 %,1098 Број,7 %,659 Број,4.2 %,13268 Број,84.5 %,2664 Број,17 %,9650 Број,61.4 %,3216 Број,20.5 %,4120 Број,26.2 %,45.63 Број,183.6 Индекс,104 Број,6.62 ‰,319 Број,20.31 ‰,1 Број,9.6 ‰,-215 Број,-13.69 ‰,32.6 Индекс,1.17 Коефицијент,70.6 Број,77.7 Број,62.8 Број,20.1 Број,42.7 Број,65 Број,37 Број,1.8 Број,-18 Број,170.92 км,0.5 км,5232 Број,333 Број,2995 Број,54.6 %,2543 Број,46.3 %,219 Број,13.9 Број,46.8 %,22.9 %
469,Veliko Gradiste,Branicevska oblast,Велико Градиште,Браничевска област,2020,344 км2,4655.18 ха,13.5 %,26 Број,45 Број,5488 Број,15451 Број,7475 Број,7976 Број,0.94 Однос,1.07 Однос,817 Број,5.3 %,1083 Број,7 %,648 Број,4.2 %,13081 Број,84.7 %,2597 Број,16.8 %,9504 Број,61.5 %,3146 Број,20.4 %,4047 Број,26.2 %,45.59 Број,182.6 Индекс,101 Број,6.54 ‰,374 Број,24.21 ‰,0 Број,0 ‰,-273 Број,-17.67 ‰,27.01 Индекс,1.17 Коефицијент,69.8 Број,77.2 Број,62.6 Број,20 Број,42.6 Број,42 Број,29 Број,1.4 Број,-5 Број,170.92 км,0.5 км,5363 Број,347 Број,2995 Број,54.6 %,2543 Број,46.3 %,191 Број,12.4 Број,45 %,28.6 %
470,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2011,366 км2,19049.97 ха,52 %,51 Број,57 Број,6849 Број,20889 Број,10429 Број,10460 Број,1 Однос,1 Однос,1379 Број,6.6 %,1645 Број,7.9 %,936 Број,4.5 %,17165 Број,82.2 %,3760 Број,18 %,14028 Број,67.2 %,4410 Број,21.1 %,3837 Број,18.4 %,42.61 Број,125.6 Индекс,147 Број,7.04 ‰,342 Број,16.37 ‰,0 Број,0 ‰,-195 Број,-9.34 ‰,42.98 Индекс,1.19 Коефицијент,72.3 Број,76.3 Број,48.9 Број,21.6 Број,27.4 Број,80 Број,6 Број,13.3 Број,-75 Број,394 км,1.1 км,3428 Број,164 Број,4864 Број,71 %,2200 Број,32.1 %,3 Број,0.1 Број,62.5 %,18.9 %
471,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2012,366 км2,19049.97 ха,52 %,51 Број,56 Број,6849 Број,20586 Број,10287 Број,10299 Број,1 Однос,1 Однос,1297 Број,6.3 %,1660 Број,8.1 %,913 Број,4.4 %,16949 Број,82.3 %,3640 Број,17.7 %,13848 Број,67.3 %,4295 Број,20.9 %,3781 Број,18.4 %,42.82 Број,129.3 Индекс,155 Број,7.53 ‰,356 Број,17.29 ‰,2 Број,12.9 ‰,-201 Број,-9.76 ‰,43.54 Индекс,1.29 Коефицијент,71.1 Број,77.7 Број,48.7 Број,21.4 Број,27.3 Број,83 Број,0 Број,0 Број,-134 Број,394 км,1.1 км,3559 Број,173 Број,4864 Број,71 %,2278 Број,33.3 %,0 Број,0 Број,69.6 %,32.4 %
472,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2013,366 км2,19049.97 ха,52 %,51 Број,55 Број,6849 Број,20281 Број,10136 Број,10145 Број,1 Однос,1 Однос,1221 Број,6 %,1671 Број,8.2 %,885 Број,4.4 %,16741 Број,82.5 %,3544 Број,17.5 %,13595 Број,67 %,4197 Број,20.7 %,3794 Број,18.7 %,43.06 Број,133.7 Индекс,147 Број,7.25 ‰,316 Број,15.58 ‰,2 Број,13.6 ‰,-169 Број,-8.33 ‰,46.52 Индекс,1.27 Коефицијент,70.5 Број,78.1 Број,49.2 Број,21.3 Број,27.9 Број,79 Број,2 Број,39.5 Број,-108 Број,343 км,0.9 км,3731 Број,184 Број,4883 Број,71.3 %,2284 Број,33.3 %,6 Број,0.3 Број,69.6 %,32.4 %
473,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2014,366 км2,21802.17 ха,59.6 %,51 Број,55 Број,6849 Број,20012 Број,10000 Број,10012 Број,1 Однос,1 Однос,1160 Број,5.8 %,1671 Број,8.3 %,842 Број,4.2 %,16567 Број,82.8 %,3452 Број,17.2 %,13357 Број,66.7 %,4114 Број,20.6 %,3824 Број,19.1 %,43.34 Број,139.1 Индекс,137 Број,6.85 ‰,320 Број,15.99 ‰,5 Број,36.5 ‰,-183 Број,-9.14 ‰,42.81 Индекс,1.22 Коефицијент,70.2 Број,76.5 Број,49.8 Број,21.2 Број,28.6 Број,119 Број,24 Број,5 Број,-77 Број,390.49 км,1.1 км,3790 Број,189 Број,4972 Број,72.6 %,2284 Број,33.3 %,4 Број,0.2 Број,69.6 %,32.4 %
474,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2015,366 км2,21802.17 ха,59.6 %,51 Број,54 Број,6849 Број,19718 Број,9861 Број,9857 Број,1 Однос,1 Однос,1100 Број,5.6 %,1659 Број,8.4 %,812 Број,4.1 %,16357 Број,83 %,3365 Број,17.1 %,13107 Број,66.5 %,4031 Број,20.4 %,3852 Број,19.5 %,43.58 Број,144.9 Индекс,138 Број,7 ‰,350 Број,17.75 ‰,1 Број,7.2 ‰,-212 Број,-10.75 ‰,39.43 Индекс,1.23 Коефицијент,71 Број,75.6 Број,50.4 Број,21 Број,29.4 Број,103 Број,2 Број,51.5 Број,-116 Број,390.49 км,1.1 км,3881 Број,197 Број,4972 Број,72.6 %,2284 Број,33.3 %,1 Број,0.1 Број,69.6 %,32.4 %
475,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2016,366 км2,21802.17 ха,59.6 %,51 Број,53 Број,6849 Број,19443 Број,9735 Број,9708 Број,1 Однос,1 Однос,1062 Број,5.5 %,1638 Број,8.4 %,796 Број,4.1 %,16153 Број,83.1 %,3299 Број,17 %,12871 Број,66.2 %,3957 Број,20.4 %,3872 Број,19.9 %,43.76 Број,149.8 Индекс,149 Број,7.66 ‰,329 Број,16.92 ‰,1 Број,6.7 ‰,-180 Број,-9.26 ‰,45.29 Индекс,1.37 Коефицијент,71.5 Број,74.9 Број,51.1 Број,21 Број,30.1 Број,80 Број,0 Број,0 Број,-42 Број,359.63 км,1 км,4124 Број,212 Број,4972 Број,72.6 %,2287 Број,33.4 %,12 Број,0.6 Број,70.3 %,29.7 %
476,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2017,366 км2,21802.19 ха,59.6 %,51 Број,52 Број,6849 Број,19201 Број,9620 Број,9581 Број,1 Однос,1 Однос,1038 Број,5.4 %,1609 Број,8.4 %,792 Број,4.1 %,15959 Број,83.1 %,3232 Број,16.8 %,12653 Број,65.9 %,3897 Број,20.3 %,3901 Број,20.3 %,43.92 Број,153.1 Индекс,149 Број,7.76 ‰,329 Број,17.13 ‰,1 Број,6.7 ‰,-180 Број,-9.37 ‰,45.29 Индекс,1.41 Коефицијент,71.9 Број,75.8 Број,51.8 Број,20.9 Број,30.8 Број,85 Број,37 Број,2.3 Број,-83 Број,362.31 км,1 км,4321 Број,225 Број,5004 Број,73.1 %,2506 Број,36.6 %,0 Број,0 Број,70.3 %,29.7 %
477,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2018,366 км2,21802.19 ха,59.6 %,51 Број,52 Број,6849 Број,18967 Број,9501 Број,9466 Број,1 Однос,1 Однос,1017 Број,5.4 %,1565 Број,8.3 %,811 Број,4.3 %,15774 Број,83.2 %,3165 Број,16.7 %,12427 Број,65.5 %,3837 Број,20.2 %,3958 Број,20.9 %,44.1 Број,155.7 Индекс,156 Број,8.22 ‰,305 Број,16.08 ‰,4 Број,25.6 ‰,-149 Број,-7.86 ‰,51.15 Индекс,1.52 Коефицијент,71.5 Број,76.8 Број,52.6 Број,20.8 Број,31.9 Број,67 Број,1 Број,67 Број,-56 Број,370.51 км,1 км,4317 Број,228 Број,5110 Број,74.6 %,2512 Број,36.7 %,9 Број,0.5 Број,70.3 %,29.7 %
478,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2019,366 км2,21802.19 ха,59.6 %,51 Број,51 Број,6849 Број,18738 Број,9381 Број,9357 Број,1 Однос,1 Однос,1016 Број,5.4 %,1513 Број,8.1 %,820 Број,4.4 %,15584 Број,83.2 %,3098 Број,16.5 %,12176 Број,65 %,3781 Број,20.2 %,4033 Број,21.5 %,44.29 Број,157.5 Индекс,151 Број,8.06 ‰,295 Број,15.74 ‰,0 Број,0 ‰,-144 Број,-7.68 ‰,51.19 Индекс,1.49 Коефицијент,71.9 Број,77.2 Број,53.9 Број,20.8 Број,33.1 Број,95 Број,15 Број,6.3 Број,-108 Број,355.4 км,1 км,4538 Број,242 Број,5130 Број,74.9 %,2529 Број,36.9 %,1 Број,0.1 Број,70.3 %,29.7 %
479,Vladicin Han,Pcinjska oblast,Владичин Хан,Пчињска област,2020,366 км2,24643.12 ха,67.3 %,51 Број,50 Број,6849 Број,18472 Број,9248 Број,9224 Број,1 Однос,1 Однос,1011 Број,5.5 %,1435 Број,7.8 %,852 Број,4.6 %,15375 Број,83.2 %,3063 Број,16.6 %,11917 Број,64.5 %,3742 Број,20.3 %,4109 Број,22.2 %,44.42 Број,160.1 Индекс,152 Број,8.23 ‰,341 Број,18.46 ‰,3 Број,19.7 ‰,-189 Број,-10.23 ‰,44.57 Индекс,1.53 Коефицијент,70.7 Број,77.3 Број,55 Број,20.5 Број,34.5 Број,41 Број,5 Број,8.2 Број,-92 Број,355.4 км,1 км,4808 Број,260 Број,5130 Број,74.9 %,2673 Број,39 %,5 Број,0.3 Број,66.6 %,35.1 %
